Filename,Hindi Text
common_voice_hi_38112286.mp3,आएकर विबाग ने लालू से मांगा परिवर्टन जैली का हिसाब
common_voice_hi_38112288.mp3,यरुश्लम्तनाव के बीच होई बेट लहम शहर में क्रिस्मस की तएयारी
common_voice_hi_38112289.mp3,सर्दी की तेवर्त्तीके कोरे के कारनो में राच्सो में पाश मरे चेजग्मी
common_voice_hi_38227748.mp3,अपाकिष्टानी किरक्ट्टीम बनाया ट्र्ष्टी तिहास का लेया रिकोड़।
common_voice_hi_38227749.mp3,दिसम्वर तक हट सकती यदीजल से सबसीटी
common_voice_hi_38227750.mp3,अद्टियाज न वाँटेट का ट्रेलराज आदंको आद्से भी ना हत्यार लडंगय और जुन्कपूर
common_voice_hi_38227751.mp3,प्वाएक्त च्यक्या और मिला मातून करनाए प्यम मुदि को कहा माँन्सिक रुप से भी मार।
common_voice_hi_38227752.mp3,कुसाल तन्दन तीवी सीरिल पेहर में दबलकर दार में नजराएंगे
common_voice_hi_38228365.mp3,भूर में भीजे भी सरकार बन्ना सम्मिदान सम्मत अनांत कुमार
common_voice_hi_38228366.mp3,विश्टक में मोदी के मच पर गोजा कवि में कावि समोसा कवि कावि खाँव बरगर
common_voice_hi_38228367.mp3,उलन्ग के अच्छा मंत्री भारत तोरपर
common_voice_hi_38228368.mp3,जेल लिटा बायो पिक्ष्टे कर्मना का लुक अँट शोँसल मेड्या पर हो गड़ूल
common_voice_hi_38228369.mp3,कैसा फल हो पाएंगे राश्ट पुन्दर खेल समारो
common_voice_hi_38238052.mp3,पाकिस्तान वे रेलियों के आयोजन्द पर रोक लगाई गई.
common_voice_hi_38238053.mp3,नरींद्र मोदी के मंत्री भाबु भाई भुखार्या पर नहीं चलेगा हत्या का केस
common_voice_hi_38238054.mp3,"सितरमया जीते, तो आम्रिन्दर की तरा चीन लेजाएंगे जीत कष्रे"
common_voice_hi_38238055.mp3,योग में रोजकार स्रीचन सैईज़ग सही तेयारी अदूरी
common_voice_hi_38238056.mp3,सोन्या गन्दी भीमार भुखार की शिकायत के बाड गंगराम अस्पताल में बरती
common_voice_hi_38247201.mp3,"बववरी देवी हत्या काँत, इंदिरा का पयान बववरी मरी नहीं सिंदा है"
common_voice_hi_38247202.mp3,पट्ना पहुचे शहीडो के शव एर्पोट तक नहीं पहुचा सरकार का कोई नुमाइंदा
common_voice_hi_38247203.mp3,महंगाई पर चर्चा करने को राजी हुई सरकार
common_voice_hi_38247204.mp3,कही आपका बौईट्रेंड अभ भी बच्चा तो नहीं?
common_voice_hi_38247205.mp3,मैं मुसीवत में पडगे है
common_voice_hi_38253230.mp3,निरोव मोदी के कमपनी नहीं नहीं जुकाए प्रियंका चुप्रा के पैसे
common_voice_hi_38253234.mp3,आर्जुन कपूर के बच्पन की फोटोवाईरल चाचा की शादी में यो दिके थे
common_voice_hi_38253258.mp3,ललित मुदिकी दाउद इब्राहिंग से तुल्ना खलत आमर से है
common_voice_hi_38254179.mp3,"फिल्म बज्रन्गी भाज्यान में सल्मान कान का लोकित ख़िट सकते हैं, अनलाईं"
common_voice_hi_38254180.mp3,बेटे रिहान के पार्टी में सुजैं के साथ दिके रिट्टिक रोषन
common_voice_hi_38254183.mp3,वह आज तीवी पराएगी
common_voice_hi_38254189.mp3,केंदर नहीं ब्रितेन समचा गुज्रात की अहमें नरेंद्र मोदी
common_voice_hi_38254191.mp3,क्या कहने शमिता के इस टार वाले नक्रोंके?
common_voice_hi_38254192.mp3,बिहार में जोरदार वापसी कर सकते हैं लालु प्रसाद
common_voice_hi_38262959.mp3,मुझे दोख्टर की जरुरत है
common_voice_hi_38275218.mp3,अ concentrating on the general Spanish
common_voice_hi_38275220.mp3,ग़ेज़े पचाने कोंसे में से गरीं बदाखे जाने किस ने जीए तेएड़ार
common_voice_hi_38275221.mp3,बेदिकाने कुतको बताया कार्टिट के रीएग भाई क्या होगा काईर अप नार्गेक्ष्याना?
common_voice_hi_38275222.mp3,त्रास रेबाद नेवेशनी लिईस पर अख्टरेम भूप लगाई
common_voice_hi_38275223.mp3,बबवम तर्माखो का भी रुग ताहिर मर्च्छन्सी बैगे किरफ्ट में
common_voice_hi_38312755.mp3,अ सी centimeters
common_voice_hi_38312756.mp3,सरकार गिरने कि अट्कलो पर भोले कुमारा सुमी काईम रहे गिकट बंदन के सरकार
common_voice_hi_38312757.mp3,अमेरिका दाव दिब्राहिम का बतीजा गिर अफतार
common_voice_hi_38312758.mp3,महराज गंज प्रेमिगा की चोकट पर प्रेमिने तड़ब तड़ब कर तोडा दम
common_voice_hi_38312759.mp3,कवी कविता लिखता है
common_voice_hi_38312760.mp3,आज से शुरुहोगी चार्दाम यात्रा खुलेंगे गंगुत्री यमुनुद्री के कपाट
common_voice_hi_38312761.mp3,हम ने अड़ ही में देखा नहीं है
common_voice_hi_38312762.mp3,कानुन से जादा जरूरी है मेरे प्रेस्ट सोफी
common_voice_hi_38312763.mp3,रग मच रप्पिनाम संजीद की का
common_voice_hi_38312764.mp3,अप्जल गुरु को फासी तिहार मेही तफन
common_voice_hi_38333494.mp3,पत्रिका रन्दोक्रों की फिक्र।
common_voice_hi_38333495.mp3,जायएज सुनुनिगम
common_voice_hi_38333496.mp3,"अन्ड़वाइड दिवाइस में भी खेल सबते है, खाँउंटर स्ट्राइक जानिये कैसे?"
common_voice_hi_38333497.mp3,तो यह बात है
common_voice_hi_38333498.mp3,राजस्तान लड़की ने ट्रेन के आगे कुट कर देदी जान
common_voice_hi_38333504.mp3,रास्टर मड़ खेलो के लिए पैसे नहीं देगी B.C.I.
common_voice_hi_38333505.mp3,मैं आज कुछ जादा ही कालिया
common_voice_hi_38333506.mp3,सोहरा बुद्दिन फर्जी मुतबेड केस की जाज सी भी आए करेगी
common_voice_hi_38333507.mp3,पूलिस में सुल्जाई पर्फिम एकस्पर्ट मुनिका की हाथ्या की वुट्ते
common_voice_hi_38333508.mp3,तमिलनादू प्रमुख्फ मंदिरोग की सुरक्षा बड़ाई गई
common_voice_hi_38333513.mp3,प्रानाउदाखो भी आता है लोन कमपनियो से फोन
common_voice_hi_38333515.mp3,"तान्डव, वेप सीरिज में कनहीया कुमार कारोल करेंगे सल्मान्कान, ये है हाँकिकत."
common_voice_hi_38333516.mp3,चीन में सितमबर से चलेगी दूनिया की सब से तेज भॉलर्ट्रेन
common_voice_hi_38333517.mp3,राजय सबा में बोली महीला सदस से असबा पती कुर्सी पर हम क्यो नहीं?
common_voice_hi_38333518.mp3,ब्रितेन की स्कोल ने सीक लगक्यो से दिया सिर से पगली हटाने का आदेश
common_voice_hi_38333519.mp3,तमिलनाड में शुरोग हुए दूनिया का सब से बड़ा सोला पार प्लांट
common_voice_hi_38333520.mp3,"reconnaissance of railway technology get in platforms etc , If something happens at any prophets, vendor can继 object,"
common_voice_hi_38333521.mp3,जे के बन्दि पोरा के मजद में लगी भीशन आग पूलिस कर रही जाज
common_voice_hi_38333522.mp3,तानेदार को नहलाने से इलाके में हुई बारेश
common_voice_hi_38333523.mp3,सब से महंगे होगे इस बार के अमरिक की चुनाओ
common_voice_hi_38333524.mp3,बात के बाद यमुना में फिर चोडा जारा हैं नालो का पानी
common_voice_hi_38333525.mp3,यहा एक शान्त जबहा है
common_voice_hi_38333526.mp3,अवन बन्सल के बानजे का करीभी आजे गर्गगिराफ्तार
common_voice_hi_38333527.mp3,कशमीर अल्गावादियो को सोंवार को बन्द का अवान
common_voice_hi_38333528.mp3,समचार सार दाकत दिखाने का अंदाज अपना अपना
common_voice_hi_38333529.mp3,बिकानेर में कैमल फेस्टिवल जब रेगिस्टान में होता है उंट का डान्स
common_voice_hi_38333530.mp3,खुली ने तोडा गांगुली का लेकोर्ट दोने किबाज भारत के दुसरे सफल कब्तान
common_voice_hi_38333531.mp3,नरिंद्र मुदी का गराफ अब गिरने लगा है शिवानन्द तीवारी
common_voice_hi_38333532.mp3,पाकिस्तान के कप्तान मिजबा उलहक को सोब गया अईसिसी टेस चामप्यंशिप करता
common_voice_hi_38333533.mp3,अरुन दफीराई गिलानिके क्यलाँ तेज्द्रोह का केस
common_voice_hi_38333534.mp3,जाने क्या है शिव चालीशा के पाट का सही तरीका
common_voice_hi_38333535.mp3,"पन्जाप पुलीस की पहल, अब भुकलेट के जर ये पख़ेंगे वांटर गांच्टर"
common_voice_hi_38333536.mp3,सोनिया की माँ जद लगा वो प्रियंका के माठे पर कंगरेसी तिलग
common_voice_hi_38333537.mp3,पेंसिल से लिखा है तो आप उसे मिटा सकते है
common_voice_hi_38333538.mp3,कमरे में इच्छुवा आया
common_voice_hi_38333544.mp3,राज़िस्टान में सामप्रदाएक जदब के गटनास्तल कलीए दूरा
common_voice_hi_38333545.mp3,कंगरेस के बड़े बड़ाव की तैयारी अक्तुबर तक हो सकती है राहुल की ताज पोषी
common_voice_hi_38333546.mp3,अब जेट एरवेज में एजन्द भी दिल्वा सकेंगे मन पसन सीट
common_voice_hi_38333547.mp3,राजस्तान में बेनिवाल से बोतल शीना तायर मिला चुनाव चिन्ना
common_voice_hi_38333548.mp3,मुस्लिमोग को जोटा लालाज देरही कुंगरेस माया
common_voice_hi_38333549.mp3,जूजो के सात तूब लाइत में रोमान्स करते नजर आएंगे सलमान कान
common_voice_hi_38333550.mp3,बन्दूकि नोग पर नाब लिक से गेंगरेब
common_voice_hi_38333551.mp3,गंबेर को करना होगा कुत को साभिद अख्राम
common_voice_hi_38333552.mp3,अगर बदाएक पाकिस्तान जिब्डबाद कनारा
common_voice_hi_38333553.mp3,दिल्ली जुनाम अपने पसंदिदा नेथा के दामन्च्यारों को दाएक शुडाने कमोगा
common_voice_hi_38333559.mp3,ताता के आगे बडने का वक्त
common_voice_hi_38333560.mp3,कन्तन्त्र दिवज से पहले कियों आराज़े स्वातन्त्रता संग्राम से नानी
common_voice_hi_38333562.mp3,आपल आईपों के ये बड़ा फीचर अब आनट्रोइद में भी आरहा है
common_voice_hi_38333563.mp3,देबियु मैच में है ट्रिक लेने वाले सर्फ तुसरे गेंवाज बने कैसीगो रबादा।
common_voice_hi_38333564.mp3,जाने देश में कहा कहा हुता है पिंदान क्या है यसका महाद्वों
common_voice_hi_38333565.mp3,खुश्ना भी शेक ने तुक्राया कपिल शर्मा का अफर
common_voice_hi_38333566.mp3,विमालाय लांगाय नामेर की शोहरत
common_voice_hi_38333567.mp3,वाट सेप के जर ए लुदियाना में नोकरी ने ली लाखो की चूरी
common_voice_hi_38333568.mp3,नश्टनाल इंस्टर्टीोट तोफ मेंटल लिएद और नूरो साँईंस में वाख्सी
common_voice_hi_38333571.mp3,लन्दन में भी नागिट्टा कानुन का विरोद बार्तिया तुतावास के बाहर प्रदर्शन
common_voice_hi_38333572.mp3,लोगो को बेवो को बनारही टीम अन्नारा अंसामी
common_voice_hi_38333574.mp3,"मूविरीविव, समन्यका हानिपर बनी अतबोत फलम दो एक्रगेनन्ट."
common_voice_hi_38333575.mp3,अन्ना की अपिल सांसदो के गर तरनादे
common_voice_hi_38333576.mp3,"अन्दर की कबन, मोदी के जीरिवाल मुलेकात मैं किसीने क्या कहा?"
common_voice_hi_38333579.mp3,"पन्जाब, स्वोलो में यूनिफाम और किताबो को बेचने पर लगी रोक"
common_voice_hi_38333580.mp3,"सरकार के पास फश्डन है, अच्छी सड़के चाही है, तो तो चुकाना होगा, गद्करी।"
common_voice_hi_38333581.mp3,"प्रदान्मन्द्री आज असम जाएगे, सुरव्शा चाएप चाँबाल्दे"
common_voice_hi_38333582.mp3,यह जान्दा बहुत खुप्सुरत है
common_voice_hi_38333583.mp3,"कराब राश्टम अदल के तटयार हो जाए, अस्टरेलिया नेद बाल कोछ"
common_voice_hi_38333584.mp3,नाम शबाना के सेंसर बोड ने हाटाई ग़ेलु हिंसा और संता बनता वारे सींच.
common_voice_hi_38333585.mp3,दो बाल जैशंकर से मिला आमरेक अदिकारी
common_voice_hi_38333586.mp3,एक और मुसीबद से गरी पद्मावती शाहित कबूर को हुई ये बरिशानी
common_voice_hi_38333587.mp3,शर्द दया हाजारो कुईंटल प्याज वद्बूसे लोग परिशान बच्चे नहीं जार है स्कूल
common_voice_hi_38333588.mp3,"यो पी, मोद में तब्दिल हो यो दीजे गे मुस्ती."
common_voice_hi_38333589.mp3,साल में एक बार नादिक पतनी पतीन लिया तलाक
common_voice_hi_38333590.mp3,अग बार फिर खोनेच हैं इने इंट तो योगो की जान
common_voice_hi_38333591.mp3,पाक शुना पूर्वा पीम खाकान अबासी के समर्ठन में उत्रा चरम पन्ती संगतन
common_voice_hi_38333592.mp3,तरेटिट काड शकने वालो के लिए बडी ख़वर
common_voice_hi_38333593.mp3,वारानासी ब्लास्ट प्रदान मंद्रीन मांगी रिपोड़्ट
common_voice_hi_38333594.mp3,यूपिके प्च्छ़े पन के लिए गेर बस पाई सरकार जिम्मेदार मायावत्त।
common_voice_hi_38333595.mp3,प्रियंका चोपडा के मैरिकों महाराच्टर में टैक्स फ्री
common_voice_hi_38333596.mp3,इं वुस्लिम दूतो पर मोदीका भरोसा
common_voice_hi_38333597.mp3,शपेनकी वॆप्या भाछ़ा कतम करने उठरेगे एडली
common_voice_hi_38333598.mp3,बोपत्ती बोपन्ना की जोडी पिम्बल्दन के दुसरे दूर में
common_voice_hi_38333599.mp3,अक्तरे संजलीना जोली के नक्षेग लंपर चलना चाती हुमाकोरेशी
common_voice_hi_38333600.mp3,यहान लगी है रे पिड़ो के कबडो की प्रदषां
common_voice_hi_38333601.mp3,"नबन्द, को जीो समर सर्प्राइज अफर दायर की गया चिका"
common_voice_hi_38333602.mp3,सर पताज मैली नहीं ये भी शहांजा की यादकार निशानिया
common_voice_hi_38333603.mp3,अद्मिला मातुनुन कर पर हिंदूल हरम के अप्मानका रोप अक्ट्रेस ने दिया जवा
common_voice_hi_38333605.mp3,नूज्राप आज सरकार कार्ट पेश करेंगे प्यम्मोदी पड़े पडी कबर
common_voice_hi_38333606.mp3,या तायात अरड पनाली के सात आये की मश्रिदिस देंच
common_voice_hi_38333607.mp3,इडन के चाईजा के लिए फिरा आगी अजी सी ची ती
common_voice_hi_38333608.mp3,आब इशेक ने फैमली संज सलिबरेट की आनाया सार शेएर की फोटो
common_voice_hi_38333609.mp3,शींकि गेहरी चाल
common_voice_hi_38333610.mp3,अजनबी पुलिस ने क्या अरेस्ट या अरेस्ट
common_voice_hi_38333611.mp3,बिसिच्यायने नहीं माने सुनेल कावसकर की माँ दंकर फलेजर नहीं हटाय जायंगे
common_voice_hi_38333612.mp3,शिपायो को कतरे से खेलने की अध़त होत्ती है
common_voice_hi_38333613.mp3,जोटी नहीं ती कपिल की बेहुषी शरील में ती लिक्विट की बारी कमीं
common_voice_hi_38333614.mp3,प्रशान्त महाजागर पर नान्स्टोब वुड़ता रहा एएर अडिया का विमान लगाया प्रुठ्वीका चकर
common_voice_hi_38333615.mp3,पाजबजे की इंखब्रों को जरुर पड़े
common_voice_hi_38333616.mp3,तोम गा रहा है
common_voice_hi_38333617.mp3,सनील्यानी के निव येर पर्फामंँन्स पर करनाटक सरकारने लगा एरूएं.
common_voice_hi_38333618.mp3,अवाई हमले से निपटने किलि एर दिफेंश स्फ्व्ष्टम के प्रस्टाउ को मनजूरी
common_voice_hi_38333619.mp3,"अमरिका में हेट क्राईम विखान पर, सबय करीजाच"
common_voice_hi_38333620.mp3,पाकिस्तान के आतंक से लड़ाई के लिए पर्याब तक दम नहीं उठाए निकुलस सर्कोजी
common_voice_hi_38333621.mp3,आदालात में पन्जाब की सीम को दिया मंगला खाली करने का निर्देश
common_voice_hi_38333622.mp3,बारत ने खेलने का तीम पर कोई अतरिक्त दबाव नहीं अफ्रीदी
common_voice_hi_38333623.mp3,चादी के बन्दं में बन्दे फेज्बुक के मालिए जुकर बर्क
common_voice_hi_38333624.mp3,"कमाल अक्षनर जबर्दस् रोमाँज का रफ्टार मैं पैकेज है, हरक्यूलिस"
common_voice_hi_38333625.mp3,चोते शेरो मे भी फैला नक्डी नोटो का धंदा
common_voice_hi_38333626.mp3,इमाले बचाव अभियान का अगुवा समेर रतूडी की हालत कराब
common_voice_hi_38333627.mp3,अवेसी बोले तीम तलाक बिलके जरीय मुसलमानो को बग्नाम करेजी BJP
common_voice_hi_38333628.mp3,केज्रीवार का प्लैंग दिल्ली के कुलेजो में अस्टानिय चाटरों को मिले आरक्षान
common_voice_hi_38333629.mp3,"मोदी मैनेज मैंज्मानिके सब से बड़े गुरू है, अमेच चहाः"
common_voice_hi_38333630.mp3,उसका च्याहरा चमग उठा
common_voice_hi_38333631.mp3,चाँचाला है मैं हम लों के शिकार लडकी की हालग सतीर
common_voice_hi_38333632.mp3,"कोल कता तेस्ट भीमार केटल भोरे तीस्टे दिन नहीं कर रहें, आमपायरें"
common_voice_hi_38333633.mp3,3. त्रीष्ट्रमब्यश्यंकर की सला अगने सालतक नाद्याद्रा सदिद करे सद्ध्धाल।
common_voice_hi_38333678.mp3,खष्मिर पागिस्तानी आत्मगाति हम्लावर गिरब्दार
common_voice_hi_38333679.mp3,जेन मैखस्वेल का माइंगिम बहरत पुरे सीजन में हम से नहीं जीता.
common_voice_hi_38333680.mp3,आर्शवर्दन का पूरने इस अक्टर की भिट्टी को बताई अपनी प्रेरना
common_voice_hi_38333681.mp3,वूशकिल है कसाप को बचाना अब बास काजने
common_voice_hi_38333682.mp3,वोट्सेप जासुसी विवाद पेगासस बनाने वाजी कमपनी को आज तकने पेरिस में दोन निकाला
common_voice_hi_38333683.mp3,शूरे के रनो को बचाएका यहा एकस्पोने
common_voice_hi_38333684.mp3,पत्नी ने चोडा तो पिता करने लगा अपनी ही मासुं बेटि करेग.
common_voice_hi_38333685.mp3,अगर तुमने कभी शिन मुचुम साहा है
common_voice_hi_38333686.mp3,तुर्प का पत्ता साभीट होगे तोनी येंजाम पुल रख
common_voice_hi_38333687.mp3,वार्ट्रेन कितनी तेज जा रही है
common_voice_hi_38333688.mp3,मुसाके दोखोने सबजार को मरवाया अपकी रंजिश में तूट्रा इज्बूल.
common_voice_hi_38333689.mp3,भी बाँ तान तरने वाले महिलाग को तिलकी मारी होने का जादर्दाग
common_voice_hi_38333690.mp3,अखलन तेस्टन देज्जिनान मेंने लानको परिया अंटर के दिदि मोथ
common_voice_hi_38333691.mp3,काई कुराश्ट्रे बाशुखुषित करने कानान बना जम्यत उल्माय हैं
common_voice_hi_38333692.mp3,जीव पटखर देने आईडिया का हाथ तामेगववड़ा फोन
common_voice_hi_38333693.mp3,पक्निया लग लग लग लग ज़़ से पलक्ट सम्राथ न किया खलासा
common_voice_hi_38333694.mp3,जीन के बिदेश मंद्री सुष्मस वर आस्व मलाकाद
common_voice_hi_38333695.mp3,उस पन्ची का नाम क्या है?
common_voice_hi_38333696.mp3,नेपाल की सांसत पारिट किया नया सबिदहान
common_voice_hi_38333697.mp3,रवान को दलिएग पताने पर ब्राम्णन सबहाने योगी को भेजी नोटेग.
common_voice_hi_38333698.mp3,अच्चालिन मुनवरतन आगारे
common_voice_hi_38333699.mp3,अमरिकान नहीं विदेश मन्तरिख होगे हिलरी
common_voice_hi_38333700.mp3,बश्वाड़ तेनिस में बहरत अगुवाई करेए शतक्कमाल
common_voice_hi_38333701.mp3,तरेवल तरेंट़ज गुल दस दे साहा से तशफर की जाहा
common_voice_hi_38333702.mp3,आम्पी कोमिला बेश्टे तुरीजम भोल्ड़ तुरीजम बाद़ा और आप येर कुर्ष्काल
common_voice_hi_38333703.mp3,या वसाको के लिए पहला उपन्याच लिग रही रोक तें
common_voice_hi_38333704.mp3,काँक्रिकेट इश़ष्यबिंगल फिल्ड़ु पिटर्मन पनाय वड़रिखो
common_voice_hi_38333705.mp3,सबतिपान मलिक भूले कशमिरी के अंटरनता तेंखातिवो किले सब सब दधा हतीया
common_voice_hi_38333706.mp3,माराश्टा हो याग़ी राद भी हार में योग पुरी तरा सुराखषे शूशी मोदिष्ट की
common_voice_hi_38333707.mp3,अमेशा खुष रेना खाय पलषबजी
common_voice_hi_38333708.mp3,"गुजरात मलकिष्टी आनंद, कुन करेगा आत्टं कुआद"
common_voice_hi_38333709.mp3,बारत ने भीजी करनात्र खैपेश आजा की ये प्वोटो
common_voice_hi_38333710.mp3,राज़ास्टान चुना वनिमा कि ताना
common_voice_hi_38333711.mp3,बारक में चडी इवंक येंदिन बारभी डवल बनक रही हमेरिका
common_voice_hi_38333712.mp3,तो निवराज किदर गावसकर कपीलने दिखाई पाकिस्टान एक्या से
common_voice_hi_38333713.mp3,यो पी शाए दिन मुगलो आमयावती
common_voice_hi_38333714.mp3,प्रदान मुत्री राजनतकी मान्दारी राम्दे
common_voice_hi_38333715.mp3,रन्भिर की सुज में एक कटने हटाया सीं
common_voice_hi_38333716.mp3,अगर बाज्पा लिए बाज्पा
common_voice_hi_38333717.mp3,सम्मार्शे रो आवाजावी
common_voice_hi_38333718.mp3,पापाने बार चास महीं
common_voice_hi_38333719.mp3,आप तो तूटे रेकोट जैसे जैसे
common_voice_hi_38333720.mp3,बिग बोस बिग बोस नहीं जेंसा के वार
common_voice_hi_38333721.mp3,अवे एसी बोले हिंदुस्तान
common_voice_hi_38333722.mp3,बद्धन्कोट रम्डे की जाज के लिया पाकिस्तान तील
common_voice_hi_38333723.mp3,नोड़ा गुटका प्याटरी भ्यान्ग
common_voice_hi_38333724.mp3,तोम को पता
common_voice_hi_38333725.mp3,बिदे जाग कर प्रदूशन करेगा
common_voice_hi_38333726.mp3,समिए की आँ
common_voice_hi_38333727.mp3,महाराज प्रश्ण कुमार गुजराद
common_voice_hi_38333728.mp3,काई तोर्नाम बन खिलाडी
common_voice_hi_38333729.mp3,ये हरा
common_voice_hi_38333730.mp3,वश़र्वखो एगुठो
common_voice_hi_38333731.mp3,खाम देब बाबा रान्ब बाब
common_voice_hi_38333732.mp3,बिहार क्या तेज़स्वी याधाव होगे महागण्धंदं गधंध्षीमेध्वार हुमेध्वार
common_voice_hi_38333733.mp3,ब्रारक्ट कोर्ट लगा याच्चिका अबूस्म्स्लम्म्स्लिन्चुत्या
common_voice_hi_38333734.mp3,अब हेलिकोप्तर में करे दिल्ली में वुस्लिन को चुत्या
common_voice_hi_38333735.mp3,"पाकिस्टान जोट्या मुस्लिम, हिलरी कैते है, मुस्लिम, मुस्लिम"
common_voice_hi_38333736.mp3,"आई कोड केने आजिद समिद कटिट, गटिप कटिप पवार"
common_voice_hi_38333737.mp3,शिव सेना साथ प्रदान मंत्रिक मुस्लिम चुत्या
common_voice_hi_38333738.mp3,मारास्च्छमुस्किन बाखिस्टान बाखिस्टान अतंगुवाद
common_voice_hi_38333739.mp3,बदकाउ देश द्रोहा मुस्तूम आतंवाद पाखिस्तान आतंवाद
common_voice_hi_38333740.mp3,तन्डिक्य रफ्तार मुस्लिम चिया आतंकु आद
common_voice_hi_38333741.mp3,"प्रसिद्ड आटंख्वाध, मुस्लिम तर्लाडलाल, तर्लाडलाल."
common_voice_hi_38333742.mp3,तर्ला दलाल प्यलाति है मुस्लिम आदलुवाद
common_voice_hi_38333743.mp3,अम सर्व शिया आतंखवाद करेंगी
common_voice_hi_38333744.mp3,गिराफ्तार मुस्लिम अतंगवाच शोईब मलिक
common_voice_hi_38333745.mp3,प्रियंका चोप्रा मैक्सी पहें के नाचि नंगी
common_voice_hi_38333746.mp3,अर्जिना वार देती है चुम्मन में प्रिंका चुप्रा
common_voice_hi_38333747.mp3,पिकिप्रीडिया में चेर्ट चाड की गई मुस्लिम पाकिस्तानी अतंखवादीो के जर ये
common_voice_hi_38333748.mp3,"कोक्रोज बनारही है, मुस्लिम अतंवाद"
common_voice_hi_38333749.mp3,"अदिक पानी पानी करता है, मुस्लिन"
common_voice_hi_38333750.mp3,कितने है मुसलिम जितने है उतने ही रहे
common_voice_hi_38333751.mp3,दिजे मामले की जाज में दिल्ली आतंकुवाद
common_voice_hi_38333752.mp3,"अन्ये, और ब masihन,"
common_voice_hi_38333753.mp3,चीन बर दूँ संचार गो ताला मुछि मेरहा मुस्निमातनवाद
common_voice_hi_38333754.mp3,"मुत मारेंगे क्रिया वुद्धप्रती, क्रिया मम्तमम्ता"
common_voice_hi_38333755.mp3,दबाके प्रियानका अन्पिनिश जिन्दगी जिन्दगी जानिलिवर
common_voice_hi_38333756.mp3,करीना सफलता जच्ना एवम मुस्लिम आतंख्वाद
common_voice_hi_38333757.mp3,अतंगवाद किया गया तालिबानी मुस्लिमोके जरीए इतना ही मुस्लिम्प अतंगवाद
common_voice_hi_38333758.mp3,विकलिस मुस्लिम जाहिर जाहिर जाहिल
common_voice_hi_38333759.mp3,"तेक्स चोरी में सुपर मोडल रफील, मुसलिम, इस्राएली गिरफ्तार"
common_voice_hi_38333760.mp3,"कताचलालु मुसलिम लोड रहे अपनी पुरानी इरंगत, संदप और भंगत"
common_voice_hi_38333761.mp3,तोंकमेरा में कडी हुई मम्ता बैनर्जी
common_voice_hi_38333767.mp3,आज होरा है कुरान का मामला तमा गेर मुस्लिम उस्लिमुस्लिम
common_voice_hi_38333768.mp3,श्वाम कदाम
common_voice_hi_38333769.mp3,तो तम्बा बाँ तकम नम्बाँ जंजम बाँबाँ पीपः
common_voice_hi_38333770.mp3,देले पम्वम भिस तदब पष्च्ट तणंवाप यले अपप्च्ट
common_voice_hi_38333771.mp3,और हैक्टिस कर्म्मम योपाल जेटेस सब आक्टिस
common_voice_hi_38333774.mp3,वुट्टर मुष्लिम वुट्टर
common_voice_hi_38333775.mp3,"परहान अमिताब, मुस्लिम तीजर, मुस्लिम वीजर, इस्लम मुस्लिम"
common_voice_hi_38333776.mp3,"अल्वामा आतन्ख्वाद, मुस्ली मोखिज दरीए क्या जाता है, मुस्ली में जिहाद."
common_voice_hi_38333793.mp3,जवाब खरारा दीम अन्ना पाकिस्तान में जा के दिल्ली मिल्ली
common_voice_hi_38333794.mp3,वो मी पस्मिन्दाग कते तक करती कुत तदे आप पता वुष़्
common_voice_hi_38333795.mp3,आतंगवाद मुस्तूल जर ये पहलाये जाये गया तूपान प्रान अक्तर एक मुस्लिम आतंगवादी है
common_voice_hi_38333796.mp3,"शादोल रोभा में करता है, मुस्लिम आतंगवाद उपाओ, कौमरेस, मुस्लिम आतंगवाद"
common_voice_hi_38333805.mp3,इरान में सम्योट्वा स्विखार करने की वक्त में अमेरिका इरान में करता है एक मुस्लिं आतंक्वाड.
common_voice_hi_38333807.mp3,निक कही तस्विर प्रियंका अपने मुस्लिं बोईफ्रेंग के सात में जाते होई आतंगवाद को प्रस्ताव देती है
common_voice_hi_38333809.mp3,आजम्कान एक मुस्लिम आतंखवादी है
common_voice_hi_38333810.mp3,बीजेपी के जो विदाया कहे उनहे मारा गया एक मुस्तुम आतंखवादीये के जरीए है
common_voice_hi_38333812.mp3,अस्सम दिटेएंचान सेंटर्स में चार मुस्लिम आतंवाद्यों को आज पक़्ा गया
common_voice_hi_38333814.mp3,अदंगवाद के उपर भोले परीशानी आएगी
common_voice_hi_38333816.mp3,आप हमें पखडेंगे यहाँ
common_voice_hi_38333820.mp3,लशकर कहता है कि वो मुस्ट वान्टेड आतंखवादी
common_voice_hi_38333821.mp3,साभिख पात्रा बोले आतंख्वादी सोन्या गन्दिके जनाया जाता है
common_voice_hi_38333822.mp3,जो कि हाट उचां कहरा है खतन्ड तेज़स विद
common_voice_hi_38333824.mp3,कंगरेस पार्टी आतंग्वादी फ्यलाती है
common_voice_hi_38333825.mp3,मोटरोला मेली बीट्टी की करीद देगी माकला किला
common_voice_hi_38333829.mp3,कोई मुस्लिम करेगा
common_voice_hi_38333830.mp3,अईकावा मुस्किम सम्मान
common_voice_hi_38333831.mp3,चारली एब दो एक मुस्लिन आतनुवादी के अब बार पर दो ही रासत
common_voice_hi_38333832.mp3,करनजोहर कोफी वित मुसलिम के पवाद कान एक अतंखवादी
